guid	midas	entity.label	text
036d82a1ff520ebecf88a2f3bc5f769d10cdc493	opinion		Yeah I think he did.
22be0c7740797299ceb453e476aafc0a4f20d12d	opinion		Yeah I'm not 100% sure on that.
d6a9f810475c1d3f26ce1bf6aaa313feb81c2af9	comment		Wow that's weird.
90a48ea8cf085b5b7edc10c6e02990fb7e37bc3c	opinion		I could see that happening.
f276df195534bac1d75eb7bc2baaf477a79d2522	comment		That is convenient.
13e3d6b04b29456938b700c317f4203dfafb241b	comment		"Nice must be really peaceful there now
"
f9676abc24e3620f03ff22cb926a583d60c43d32	comment		It sure sounds like it.
8e19f6f22e5ba2a63fd2d2fa81a06d836804140c	statement		They actually claim that?
4222ba5a2a1f1dc1df02fc01f024991395e1b444	opinion		Oh ok that is soon.
310ecd1c14343bcb4c85757462ded30cd41f8c49	comment		That sounds like it would be very funny to hear!
6098a4b57f951f0d7c77accb8706eb0bfc178bd1	opinion		Oh nice!
83dbd8730a45af00c3fc5d817db440513ecfcf1d	opinion		absolutely!
77d53194d5d771b95aaaf08ce4a80f521c8756f8	statement		Yes he was 25 an that was back in 2012
b0362d0d95c76f07698a91bd99693c68c09c3b8c	opinion		Yeah better late than never I guess for his case
1bf58ec68b012f94e23304371d7ade76ed972851	comment		Yeah that was a good idea.
a49ddb225fe110353c613b4faeecfcd84a8c1a9a	statement		Yeah seriously!
3b92c9e37dcea429780039f82277841f476b9b9c	statement		12 different kinds?
160e93343cdee0f4bd7f60f3765393fc3acda3dc	comment		Yeah they can you're right.
4738e811273fd64e6cb19d7b9f095397c88089ef	comment		Thats hard to say.
530c2c1db77d696aba55ec3cc8c9f2ef3889bff2	open_question_factual		When was it produced ?
3eba12dffa7f5e93522ff127bd4d407e09217929	open_question_factual		Who is that.
fac840c8be79c5e733ff3e5c41db2e1362e75f40	statement		A few times.
0445e46a964187c48ba8ce5657aa2a20104bd99c	open_question_opinion		What was your first time like?
5fe248eccbc244fe9808475404147030e0650144	opinion		My favorite
644c0776c274bcc77e2f8c83b8be2d8140b2cccd	statement		I know what you mean there.
09891a4bd7585c22a22c25563b07f2a2bd0ba934	opinion		I mean I understand.
289d668b47d59c07e7da657e9ebb9e0480833e75	opinion		So they say.
50e0555b3eff45feddbed01cc44f28d659bf896e	open_question_factual		No what happened with them?
079161150442fa3f079fad6690fa817e5bfd2a7b	statement		That's what I was thinking!!
001ab029fc1caf853ca78a389ccf1cb51fb807db	statement		Yeah back in 2003-4
7c259be72079b1128c16ddd100f7cb477e3c9d1a	opinion		Well deserved.
b42b3fa9be7735a315b3b9a52ac7ff3d19dc3a1c	statement		Given its popularity.
194a86c799b27804f1c07a97c3920171d70b3249	comment		yeah that's new.
9493421d51c167ddde248309d72adcc9bfcf70b8	command		Back to your previous comment.
f654838d3bd64f9b7b8b58f1cba4e3ae5ec0257a	opinion		One would probably get fired.
1b4036efcce2dde89f83b5286ead3290a390ac44	other_answers		I don't think so...
05cc74a93fbfe04efb7c2eadf54ec47b70de04db	neg_answer		No they do not.
92192969f315d61842ee55a6d4524abc2efadeef	opinion		I imagine so.
76088b8122e97a6dfc18d98e5589660e40341369	comment		You know that's right!
ebcbd2f11df7b8ba2c6ad9ff4615e691d2f46217	statement		I've heard they do.
660fd2e1dc2f060b49cb4e74bb9f18c3167b5cdd	opinion		I would not want to either.
f6c7b2a143be484712e8f25c129d4c2ba8efe780	pos_answer		I agree!
5c880db5f9e6111a5a403b322ee151c5be3d8370	opinion		I think I would too.
554a0eafd93ad078c07dc2681b7cc965285d6de6	opinion		i'm not sure how i feel about that.
c7413b92739002632f54e60dea77983e06e5f963	opinion		Haha. basically!
ae9b23f769465db0139f476ffa45105f45d4b744	opinion		I would not have predicted that one.
c3fb9b39785fe31d7d0b2205135fd406b413211a	statement		I don't think so?
e4cbd2706992f2905d9fc7288201add59ba7a0e5	opinion		So much we don't know or understand.
089046272578ec2caa524c04da9e8052e679e2df	open_question_factual		When did they do that?
bacd01257666ac1cb0d11819df9978da35460339	statement		It has been.
db2199051c99245beab39db859a9d3cfe8c1792e	opinion		I guess they didnt see the potential of FB.
6873d54d3572f2f663b7b609da9274856b1c340e	opinion		I can't agree with you more!
99de7703c527ebe40ad61e2780b72c7dfd9b2a53	neg_answer		Didn't know that.
8ae97bc7ff45b4c8054a9179c8ca7e682458a14b	comment		That is so much.
ec53f9456f1f6604c4e635a677eb58a4a1056876	pos_answer		Yeah they were awesome.
779019e6460f6640ec4d8699b24dc53ec8fe91bb	statement		i bet it can.
d1585294cd83cd7b61453b6c0058a2bb941176de	comment		Yes good point.
8dc822d973f189a11c19ad5a2f2ea514cfe8e1e4	opinion		I'm excited for it.
143ff4ce26b21b4db2a6c86b41641d2c3da4dec2	opinion		That would be.
88eb38bc81752b73b76e63cf7b6070dfc3fe6e1c	complaint		I don't understand it.
2da9342636050395f0800da6bb67427bbbb79860	opinion		I think it's just so old that we can't trace it exactly.
db0e06abc8500e9870741dbb086468a8fafb6056	comment		Yeah impressive.
bd5fa818eece8f09be8d9f7a25261c55b8ed09bb	opinion		Yes and it is the best one to score but players do not practice it because it looks funny
1b5a50bd516f569b5e6e971cda287c62bd507ae9	opinion		I agree although they seem to be back on track.
c8f0300c0e3a251722979e8ebd760399f67d8009	opinion		Yeah I guess I feel bad as well.
3afd2efeb8ce27b73ee0f332f6af2da6afb692f8	statement		He scored 40 in a game.
2dd0d6085bdd30c3eb039c9e6ff0947d27519942	statement		He's only going to get more of it with his move to LA>
357ddb493f2ceb57e5deb5e59fc1b344531785e1	comment		It paid off!
12cdfaf2bead31cecfb196282290ce875766d3a3	complaint		OHHH!
bcbbbe5166cd089a3a3bc14126c24eae23f077b2	opinion		haha that would be embarrassing to be sued for that honestly!
a5ccb2a16bab66eb84ec7d32751dda5b7501071f	comment		ya they're ok
84d63e2c1f190c333de6f62776f9042b05c73b8d	opinion		ya I hope it was recorded!
afb80b83bf17958ec04ebc7fd0cdc0e0aa41a07c	pos_answer		ya definitely!
5ce65d0f8ec81f1edf53253ee9a79ee0eaa63567	opinion		ya I'd agree with that.
4fd3baca500bca69a4726449cc002f5458ff74c4	opinion		Yep that's what I love about it.
0671c2118538699db02c2602771c9503c5e28592	comment		Its very interesting !
6fe8fbd9341426d4a9ed370727831080b8bca5fd	comment		Its very shocking....
b4d27755ef64ad8bc09a6992801dda338b62fa6f	opinion		There's too many to name for me.
ef27f2f13280b8e6346204b810a2156d8187d407	opinion		He still looks good for his age.
8ae4101dfe8770b0084ff329dc5f08348fb40bb6	opinion		I can't imagine it either!
f48887b596c323c49ae0ba52a101216cc026e53b	opinion		I can't imagine doing that many wow.
dfbf3952633f790657efad060e69d3c318e122ae	opinion		I think it should!
d4b1893c699fe079f0923ca9b9c884a52035541a	opinion		Wow I can't imagine having motivation to keep touring after something like that huh.
8fed7ad04f82fd3f35aa0c4aefd635b90b355b8e	statement		Yeah I get what you are saying.
b343bddef392f9b9bd8a5ad699be2c9fd5889e48	statement		Really 58?
8c9f027c21edf0dea8a06c029338422f0d6071f0	comment		Thats really funny!
72191b80f2b8fcea8e9bccd764041ea349e5da21	opinion		Couldn't have done worse.
0661a151fcf3769f6c376c292652c5c751681333	comment		Thats also really funny.
bdd6ac61eac711a3afe1ab840ffe71dd2238139a	statement		I know it's contrary .
cf143254fcbd4b5b8a61ec9c7066123a5c623a20	neg_answer		I dont think they do.
2eeb96e94c1cf0ece2601b760d1bb8909f405b53	comment		It must be difficult to know the sources of anything now.
6ab0436c21215ec2f82e1e744a5aa16583f04e14	comment		It is hard to know.
c63eaebc5368da08133300120b7c1c3fabb81673	complaint		People believe that?
41720c6d8eca3cd69b479d6d995eabbafa752c04	statement		There must have been some concern.
c8c7fd06385ab89108b53611a0d30a58217765ed	opinion		I suppose the feeling is that we shouldn't.
edeeeb539ccdf85eec18b98a5dd90dd59f219c12	statement		I've never been there.
84db09f6c5448ec885487f054a8cf6ae6904412f	statement		I'm not sure I have enough to unfriend.
05817caba17225974fbc35922a0a70dcefd42a07	statement		I just figured everyone knew that is what they are selling.
9be30ddeb4151c002157d30b153be02ece18c461	opinion		It is nice to get away from it.
86264983d0a5f97a65f4732b0a36e163dc65f79e	statement		50!
7407e723cea6b3ee909fe515c86a5c15551512b9	opinion		58 to be exact.
f98512773721104fc3af2e92e212cee73b72dfc2	opinion		Wish I'd been him.
ed86470baf0f05690ffcb05942443f17e8610b49	opinion		Or not.
082e8ab55034a91036a0f02d61c1a637e3648936	opinion		Great chatting with you too.
557805c0b7b7654ad78fda3cd393a22fc9fa0a59	opinion		I was wondering that too!
88f0bf41e3321ff991cde8262df217ee064ff09d	statement		I am sure they do.
4b91078455d4be09c47df7e9c3fe91680442b235	open_question_factual		What happened there?
039b3cc60ffca3018f5bb00b7486ace70a6c32c6	appreciation		Wow. never heard that before!
3fa81ddfac2ed4de075f4f69a3e69bfbb9fc30e1	comment		That sounds really fun actually.
9360bcd731574e788e8ff1659a4aeadf3fcd5f27	statement		He said he didn't want to have to get to know everybody again.
a5454ee2bee0f94216264feaf88148bf7f4d9a5d	statement		I just found out.
b203538fad916eb096725347a0b2fde2104179db	opinion		Yeah I thought so too.
8ea5e6e57293f234a2f8f1a8ed766ed831f4286b	pos_answer		Yeah it was.
6207b2604b2f76cb411f0925c9862036eddce316	opinion		Kind of strange but ok.
0d1c579ba910c9a515267f475488cc5467838949	comment		Yeah pretty amazing.
d406638a96b5170695a116715dbaf5b3c147d3ef	opinion		In some field.
9d59e78635b3816a2b4a5a6314f1ed129457c85f	statement		I didn't know it either.
d3fd3fb89f191cc9c1a3b1230d7f4ed5b2bb6f3e	statement		I wouldn't and couldn't do any of those things.
d5e7b4d12f70334bfcf18f03540794f84089103a	opinion		Good Chat to you as well!
48ec6138c1dbf4ff09686fb4183c62c7a75a1d81	opinion		Im guessing not long.
b0586449b27efd94e8fe5c059e58fd7aefe6c4aa	other_answers		I  have no idea.
e4056eb40fb1c6aa0810834a716c3bfcd791253e	pos_answer		It will.
721406c1dc3e4217cddc9958e8cdfc04d0c2d7af	pos_answer		Yeah. crazy.
95d4f2732c6d2a653d3d07db0ab3d42d1556ce07	opinion		A little too restful!
05e8b5d0ed934f11109dd159171934945ef45494	opinion		Very well worth it!
3910be3dc47daeb29e7b13290681ab8c96a6d63c	opinion		Well they no longer even exist to regret it lol
efa1e46257c414e0a0ae758eb4cf91c0f907bd5b	opinion		Yeah that sounds like it would be fun as well.
79e4bea9e8b62f430ee03363c1dc947a222f489d	command		On another topic.
7c0be3cd522b66a3d42ff364134c8b3af06a161d	opinion		Not so much.
03a68e022d1f3ebb526fb36a369d47eb10d57b7a	opinion		I haven't but they sound cute.
d1c806df856a5e8e9477eb69cf01924c8e67ee60	opinion		me either really.
6c7ec292b4ac82d2187190fb69b4073a38347241	complaint		Now this.
5e069a3dc5dc6ab394ae2cd7b3c32608fd5187ad	comment		Wow good for him.
1ed27df1030d69f2961eaed34ce1405dd4a9ff16	statement		All the time actually.
eff276a5b7746f39a621053950e61a78af60f857	neg_answer		Nope I did not
247b5b9e4e116b66aff1b8921bc10eec3400f3f2	opinion		Wow I wonder how that works.
2ba8623a1e61d10a26a9c958c14c2bec045a5bc6	opinion		I think that is definitely what they do best.
0c5e7f3c8d1a353299d415938ea2e1030b80489a	statement		people have too much time to worry.
a11dc94f5987c9e760f9c347694b678e27eda111	opinion		I am hoping to watch that this weekend.
cf5076253923cd9195233b5094ab3440909cfd0e	opinion		I will definitely check it out.
0e04a27eb5be0785753a0145485a87e1619dd54a	opinion		That seems like something that he would do.
ab5cd803c330147ed9378b64a55c32283dcc8b2e	opinion		I never got into that.
c84c4e61a9beb98b96ee5c1e3078d57e6e4324f1	opinion		You are right they are!
3322eab81ddcaeb975642642ac5afb96988c6e45	opinion		Yes I bet you're right.
183f0b3d16f3e5612f6ee8b2c6c1bbaed02564c2	pos_answer		Yes they must be.
93a86122d36567aedd1747374f89b6e5d04381f4	pos_answer		Yes. right.
5924dc9842b46e2994d807bb6ddc587ee467adf3	comment		Yeah that's a little unsettling.
546e43edd96758d41af5e552a9eff0f07b4df92f	opinion		I find it weird they just lay on the floor.
fbfc42759c0ccb4bf0095e184a4b9f3725309a2b	statement		I have never tried this.
6669765faf51f3dae96a34e55e17ae33c0c7aa62	statement		I did see it before.
0a0a494af5a5d6c4a1817fe5ee5a09b4953eee1d	opinion		I liked him until he got too political.
73c1a4fd86292ce09d56e691901fc8528775ee68	opinion		I do not like them.
e152dfe2884beef58b950b96691238d29fd13cf3	opinion		Wow I want to experience that.
43d2fc78748059a3d729134e5b2c6a180ddb9950	opinion		I have and I love it.
a28493b8bee8940c755521486f425c72ba595378	comment		Yeah it is really amazing.
603f96697bb72ad4f0cb50611b86e8af26882cd0	comment		ya isn't that awesome!
9315237ed2b9fb12bef798e61483376a3f9405b2	statement		Do you know I forgot about that?
b42f8d98d1603498786e4f85ee9fe9ad62e0c52a	opinion		ya that is whats nice about it.
f61c50e3ad5fb639c14478c834e1cc09dccfc366	opinion		lol that could be!
a4f7bfe2617db832c473837baf230695a10163c1	opinion		Yes I love that about them.
86bf1e0dbef26a31e3f6a30837ee606855c507f5	statement		I actually looked that up because I had wondered myself what it represented.
1885183bfa3c99d27629b65363b27ad9ac2e0bac	comment		That's very impressive!
6c3597da35deb4d2f66d05c1a40c1e547ec78ef1	comment		Yeah I heard that they would do that that's pretty funny!
f2d5a5d303ec71b40ceb18edc86aeb3f61014775	opinion		Yeah it's really good you should check it out.
4cfef890e9b3a7aa1350e937b3586a85dce6316c	appreciation		Wow that's impressive!
80c549eb3bd1783897556d08c211acd04146c246	comment		That's a really good idea actually!
eab788d885f644d1f15cda002337722cfd19a826	opinion		Yep I want to try it on!
2ed7107c24e2e3ac3c2343ffdb8c5b4a1c291c7d	statement		that was probably her one and only chance to do that.
7011d4398b7133d9cbf0ad60a345b046245d3c99	opinion		Neither would I. By the way.
5452754426985bc6a90aec62a33fbabbb13b4009	opinion		I guess I didn't hear about that.
463070501d45b84d178dfe15895b9d21c9cf5539	statement		I don't know where they got their name.
f9929be4700fc6cdfebcc8c71487fa3dc3304f2c	opinion		I guess some people.
bfd53e0d18135faa8f88414123381091d6e2a89d	comment		Oh my good.
28116490b33abbaed4f1553751a2683364341a26	comment		It's a good point.
2e2af06eade5c189e551c77220695f0fac88d50c	opinion		I think he's great!
4b25e3d476a172be886ce57960956643c94cdb5b	opinion		Yes I agree.
ceeca0c6e46ddff33f94a1fb1c34fe8736849858	opinion		I wouldnt mind it.
7bb9e48f7ba5ad41197ecac4df94b1602dd41da9	opinion		lol same.
238d9fe5c91dbc32bc9fae8e61dd8aa5f25e29e6	neg_answer		Had no clue.
f7b3b066d446fe05e849534b3425adf1060ce955	opinion		Yeah I would have loved to hear those.
ca3e23a7145121ebf2edefb816fbb3e62897f5ff	opinion		Oh that is right.
3f03344b059e099aa4d8168966c75da884fcf34d	statement		I have been to some but they were not big names.
4539685926784a6d4118a2d915ecdfe516ff3065	comment		That sounds pretty amazing.
4bfc4017ac31dd9139cca4875da6912587079d42	pos_answer		Maybe he does.
9c33fabc1b9336c94588d7e7021accb1ed27f0e1	statement		Now there isnt anything you cant get there.
0848392009fc7279d9d44fe04ef2f86e65fe45ef	comment		it is amazing.
6bbce43ebc6a6356489e63916f91abe6ac3bfec0	opinion		I would HATE to have to make a sequel.
153bf0e2626374106f11438aa96184629ad99d08	opinion		I think there's a bit more to go.
e16afbb0daa2f5fe5df0d61bb083c8aa4ac5e613	opinion		I am jealous!
0ad7c22c582569ecc3ba7854c10cf6033100a64b	opinion		Pretty close.
320ff39dbba06002b967d421665e2a5d82bcb2bb	opinion		I would lose my mind!
fce6ecdaf6303e63d65d76e688f5d7934a6de7f0	command		Speaking up score...
73d45614ad1b41cfa3d90ad7ffe730d8139af254	opinion		They are setup to be a good team this year though.
e013823c0b3c432d73dbd49b432d1b681e47a27f	opinion		yeah super convenient!
53a395104db4c4433f1193d7d3449a34e7b7404c	statement		yeah and now they sell everything basically.
d44597ae01d5e714f57e35c756b863e9241943d3	opinion		Im definitely thankful for them.
2d14c96108b6e4cb66982e6dc79570d33dd20800	comment		Wow thats amazing.
13c77b7eec7187e0f4764687efa73c745dbac308	opinion		me
a1f102bbf49e4eedba3b8b2353c0c4e7b033478c	pos_answer		yes it did.
25935b8f5c5047190dd0225bf71682ca0d5b92fa	statement		I go sometimes.
91664642319237d8b9ecea99e9a97771dc9b16c5	comment		Wow that is a lot indeed.
6a32858c2e07c1562b74417cf194b9c966222d49	opinion		They must have had a reason I guess
6832885d9b01af104a6658ac17eb8084a6bc847b	statement		I think I saw the other day where there is only 1 left.
f65b4240dfb36a8cd493f2754b78e652fbf778e3	opinion		I was surprised to see that.
b11471326705b6591e1eb45e7f551ddac144a069	opinion		I think most do.
9d65ff7c3d2c1aae56e3a34846edae32b3da8e2a	opinion		I don't think it will.
87a7122226b977e67574e608aa347c8b7af8a8f7	statement		It does seem like it has been around longer.
6cd49bbb412192cd6be1248c607c7f546592d63e	opinion		I think it has grown immensely.
a377d596b6571a360181d637f6afdf047b1af134	opinion		I am also.
b3b57a21fb3d3693efb018f65a586804ce2468c5	statement		I know it was a huge success but I have not seen it.
bdfe5e5acb863e17b3fdf2b8868d750b0dde1bfc	open_question_factual		I never seen that what is it about?
288372611e65a1796cfc0111674091e842c05f07	opinion		I know thats the best part of it.
0e4e78adf59b6ebe2f6f9faead0294a3bc2d28ed	opinion		Those are good too!
88f08c512515d8816714a5766baf12bff26514c2	appreciation		That is really interesting!
968732d937a7882ed91a204b62fec3b699d522c8	yes_no_question		Is it on there?
b58c855b9f5e1196efb8702953ba7b835c9c7ea8	opinion		I thought I saw it.
55446a998e37693462e283774b3cf3b3eb1c9087	opinion		It could be on there.
47a0e018910751aeae8938bc5620566133854780	opinion		It makes me feel bad about myself when I get it.
2e362a2cb874c0f52fbfd8677e035e600747a424	statement		I usually continue watching.
2349c88fb107be4291e41ec15feea6add675a60f	opinion		I could do that job.
698ce21e06988502980e2c569bda17c8d64215ba	statement		Agreed there is.
7f6267ab4cd0bcacb31a6d46fa9ed2631f7c506f	comment		Yeah that it kind of crazy.
26b47092018b3d50d4e3dc96da1cc3f24d093794	opinion		Wow sounds like it should be the other way a around.
a879500112392b542bc06633776270efe37b6cd2	yes_no_question		Was it really?
d1da7c86396b1f4aaa7d52aabb85c81178c1c4bc	comment		Yeah that's awesome.
160e4dd7a4b57aa06a46f07d8168f297681b86ba	statement		Indeed it does.
c9e97793c4ed7daef48a7890f64623689e49609c	statement		Indeed they were.
dd218171024a26ce3e4305b76c126f1ae97acbc1	opinion		From what I heard.
aa2b84ec2d6b9d8e593260a2b493dcc06c7c6dd2	statement		That's what I've observed.
472fcc36b9dc2a63cda97ec60056770c7cd17d66	opinion		I think I heard he was too.
2e1e63e03cb20a0aa2be1781898dffd023ae72df	statement		Yeah he sure was.
7a229e4e008ba276a075bb063ee368f4174442bd	opinion		I like it and same.
acdb2400b613ed527dbcc16a6142eae98958139f	statement		Yeah they also smile more when they hear the beat.
2e50aa88e4a49d9c836dba7875e5d2616b9f6a02	opinion		He was really talented.
ab7cd21befd5c567ea76adaa105f9033c03abfdf	statement		Yeah I'm sure there were some people who wouldn't let him forget about it.
